text_id,prompt_id,genre,theme,model_family,model_name,provider,clean_word_count,clean_length_status,pca_1,pca_2,pca_explained_variance_1,pca_explained_variance_2
Mistral_mistral-small-latest_DIA_050,DIA_050,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,193,valid,-3.455187,-0.43326014,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_001,NAR_001,Narrative,academic,Gemini,gemini-2.5-flash,Google,218,valid,-2.3043015,10.994454,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_002,NAR_002,Narrative,academic,Gemini,gemini-2.5-flash,Google,192,valid,-3.325056,-0.2805449,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_003,NAR_003,Narrative,academic,Gemini,gemini-2.5-flash,Google,218,valid,-5.102374,3.0977297,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_004,NAR_004,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,-7.812477,6.0381293,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_005,NAR_005,Narrative,academic,Gemini,gemini-2.5-flash,Google,208,valid,-8.571189,4.3688097,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_006,NAR_006,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,-4.382774,5.738346,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_007,NAR_007,Narrative,academic,Gemini,gemini-2.5-flash,Google,201,valid,-5.0169744,4.8760786,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_008,NAR_008,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,-4.3726897,1.1044017,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_009,NAR_009,Narrative,academic,Gemini,gemini-2.5-flash,Google,202,valid,0.7261546,8.952756,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_010,NAR_010,Narrative,academic,Gemini,gemini-2.5-flash,Google,210,valid,-7.039738,6.7565613,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_011,NAR_011,Narrative,academic,Gemini,gemini-2.5-flash,Google,208,valid,-3.9885476,-1.4061329,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_012,NAR_012,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,-5.7844577,-4.6040936,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_013,NAR_013,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,0.7809958,-4.7885733,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_014,NAR_014,Narrative,academic,Gemini,gemini-2.5-flash,Google,216,valid,-4.999061,2.7134862,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_015,NAR_015,Narrative,academic,Gemini,gemini-2.5-flash,Google,211,valid,-5.176027,-0.86995417,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_016,NAR_016,Narrative,academic,Gemini,gemini-2.5-flash,Google,217,valid,0.100005426,-3.3561456,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_017,NAR_017,Narrative,academic,Gemini,gemini-2.5-flash,Google,203,valid,1.3736478,-3.2808466,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_018,NAR_018,Narrative,academic,Gemini,gemini-2.5-flash,Google,197,valid,-1.4315351,-1.0108416,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_019,NAR_019,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid,-5.938928,0.7008417,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_020,NAR_020,Narrative,academic,Gemini,gemini-2.5-flash,Google,217,valid,1.2184155,-1.420359,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_021,NAR_021,Narrative,business,Gemini,gemini-2.5-flash,Google,222,too_long,3.7743394,-2.2601194,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_022,NAR_022,Narrative,business,Gemini,gemini-2.5-flash,Google,213,valid,-1.9443738,-1.2088293,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_023,NAR_023,Narrative,business,Gemini,gemini-2.5-flash,Google,220,valid,-4.323574,-4.201742,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_024,NAR_024,Narrative,business,Gemini,gemini-2.5-flash,Google,203,valid,2.9406235,-1.7836934,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_025,NAR_025,Narrative,business,Gemini,gemini-2.5-flash,Google,220,valid,5.0359054,0.32834426,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_026,NAR_026,Narrative,business,Gemini,gemini-2.5-flash,Google,195,valid,-0.2924649,-1.2556604,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_027,NAR_027,Narrative,business,Gemini,gemini-2.5-flash,Google,199,valid,1.6655661,-2.9794922,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_028,NAR_028,Narrative,business,Gemini,gemini-2.5-flash,Google,223,too_long,2.3570082,0.49929827,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_029,NAR_029,Narrative,business,Gemini,gemini-2.5-flash,Google,208,valid,-0.6772315,-2.7386184,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_030,NAR_030,Narrative,business,Gemini,gemini-2.5-flash,Google,217,valid,-2.8670444,-4.3296885,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_031,NAR_031,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid,-4.6106453,-2.1813998,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_032,NAR_032,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid,-4.056922,-2.0179482,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_033,NAR_033,Narrative,career,Gemini,gemini-2.5-flash,Google,184,valid,-2.6376235,1.0720825,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_034,NAR_034,Narrative,career,Gemini,gemini-2.5-flash,Google,216,valid,-3.1484163,1.2030532,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_035,NAR_035,Narrative,career,Gemini,gemini-2.5-flash,Google,215,valid,0.15697253,-0.10876478,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_036,NAR_036,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid,-2.7116,-1.4517381,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_037,NAR_037,Narrative,career,Gemini,gemini-2.5-flash,Google,209,valid,-4.2149777,-2.840176,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_038,NAR_038,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid,-1.754295,-0.92918134,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_039,NAR_039,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid,-3.8175433,-0.3816723,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_040,NAR_040,Narrative,career,Gemini,gemini-2.5-flash,Google,213,valid,-4.242254,3.7855153,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_041,NAR_041,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid,-8.979938,-3.828011,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_042,NAR_042,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid,-8.987797,-3.5643303,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_043,NAR_043,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid,-7.5888996,-3.9036546,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_044,NAR_044,Narrative,personal,Gemini,gemini-2.5-flash,Google,199,valid,-8.066795,-5.152178,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_045,NAR_045,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid,-2.7128766,-1.0335748,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_046,NAR_046,Narrative,personal,Gemini,gemini-2.5-flash,Google,210,valid,-7.20277,-4.7045913,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_047,NAR_047,Narrative,personal,Gemini,gemini-2.5-flash,Google,217,valid,-7.4387627,-3.635526,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_048,NAR_048,Narrative,personal,Gemini,gemini-2.5-flash,Google,206,valid,-5.3787117,-4.248643,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_049,NAR_049,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid,-5.395216,-3.9616299,0.06157275,0.052539278
Gemini_gemini-2.5-flash_NAR_050,NAR_050,Narrative,personal,Gemini,gemini-2.5-flash,Google,212,valid,-4.7016807,-1.480872,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_001,DES_001,Descriptive,academic,Gemini,gemini-2.5-flash,Google,201,valid,-2.6805239,6.5408053,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_003,DES_003,Descriptive,academic,Gemini,gemini-2.5-flash,Google,194,valid,-6.2448125,8.01824,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_004,DES_004,Descriptive,academic,Gemini,gemini-2.5-flash,Google,206,valid,-8.053705,4.25058,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_005,DES_005,Descriptive,academic,Gemini,gemini-2.5-flash,Google,193,valid,2.3401105,2.9255254,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_006,DES_006,Descriptive,academic,Gemini,gemini-2.5-flash,Google,213,valid,-3.2324698,9.5868435,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_007,DES_007,Descriptive,academic,Gemini,gemini-2.5-flash,Google,198,valid,-0.9208363,8.672558,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_008,DES_008,Descriptive,academic,Gemini,gemini-2.5-flash,Google,198,valid,-0.49924403,6.6136913,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_009,DES_009,Descriptive,academic,Gemini,gemini-2.5-flash,Google,220,valid,-6.446187,4.433857,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_010,DES_010,Descriptive,academic,Gemini,gemini-2.5-flash,Google,207,valid,-4.4321394,3.1630723,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_011,DES_011,Descriptive,academic,Gemini,gemini-2.5-flash,Google,198,valid,-1.8293103,-3.574405,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_012,DES_012,Descriptive,academic,Gemini,gemini-2.5-flash,Google,196,valid,-8.448123,-2.7032723,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_013,DES_013,Descriptive,academic,Gemini,gemini-2.5-flash,Google,220,valid,-2.9950082,-2.402551,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_014,DES_014,Descriptive,academic,Gemini,gemini-2.5-flash,Google,217,valid,2.5608728,-0.8136087,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_015,DES_015,Descriptive,academic,Gemini,gemini-2.5-flash,Google,215,valid,1.0100925,-0.7498588,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_016,DES_016,Descriptive,academic,Gemini,gemini-2.5-flash,Google,211,valid,-5.2478147,3.333684,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_017,DES_017,Descriptive,academic,Gemini,gemini-2.5-flash,Google,206,valid,-1.7312979,0.9842401,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_018,DES_018,Descriptive,academic,Gemini,gemini-2.5-flash,Google,213,valid,-3.1782472,-3.176292,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_019,DES_019,Descriptive,academic,Gemini,gemini-2.5-flash,Google,205,valid,2.1759214,-2.7701538,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_020,DES_020,Descriptive,academic,Gemini,gemini-2.5-flash,Google,220,valid,-0.44573423,-0.24893358,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_021,DES_021,Descriptive,business,Gemini,gemini-2.5-flash,Google,198,valid,3.4916363,0.07921584,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_022,DES_022,Descriptive,business,Gemini,gemini-2.5-flash,Google,220,valid,-1.5382586,-3.2001288,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_023,DES_023,Descriptive,business,Gemini,gemini-2.5-flash,Google,196,valid,0.17241962,-2.7556098,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_024,DES_024,Descriptive,business,Gemini,gemini-2.5-flash,Google,219,valid,-2.1229916,-2.25551,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_025,DES_025,Descriptive,business,Gemini,gemini-2.5-flash,Google,220,valid,-1.5285426,-1.6593385,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_026,DES_026,Descriptive,business,Gemini,gemini-2.5-flash,Google,192,valid,1.2967241,-0.9186152,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_027,DES_027,Descriptive,business,Gemini,gemini-2.5-flash,Google,207,valid,4.82182,2.8159676,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_028,DES_028,Descriptive,business,Gemini,gemini-2.5-flash,Google,220,valid,-1.2892902,-1.8061795,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_029,DES_029,Descriptive,business,Gemini,gemini-2.5-flash,Google,191,valid,-0.9988664,-1.5576606,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_031,DES_031,Descriptive,career,Gemini,gemini-2.5-flash,Google,184,valid,-5.7609696,1.655061,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_032,DES_032,Descriptive,career,Gemini,gemini-2.5-flash,Google,205,valid,-0.6878476,0.37818646,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_033,DES_033,Descriptive,career,Gemini,gemini-2.5-flash,Google,218,valid,-5.0941024,0.8715206,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_034,DES_034,Descriptive,career,Gemini,gemini-2.5-flash,Google,209,valid,-5.7606945,-0.16138977,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_035,DES_035,Descriptive,career,Gemini,gemini-2.5-flash,Google,220,valid,1.5676908,3.2911472,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_036,DES_036,Descriptive,career,Gemini,gemini-2.5-flash,Google,220,valid,-5.1041594,-1.1950998,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_037,DES_037,Descriptive,career,Gemini,gemini-2.5-flash,Google,206,valid,7.5971274,3.0703244,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_038,DES_038,Descriptive,career,Gemini,gemini-2.5-flash,Google,193,valid,-7.685186,3.5863502,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_039,DES_039,Descriptive,career,Gemini,gemini-2.5-flash,Google,184,valid,-10.056854,-3.7529082,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_040,DES_040,Descriptive,career,Gemini,gemini-2.5-flash,Google,182,valid,1.3192484,-0.5084273,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_041,DES_041,Descriptive,personal,Gemini,gemini-2.5-flash,Google,199,valid,-11.290203,-1.3160412,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_042,DES_042,Descriptive,personal,Gemini,gemini-2.5-flash,Google,220,valid,-9.021355,-4.562921,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_043,DES_043,Descriptive,personal,Gemini,gemini-2.5-flash,Google,183,valid,-10.747765,0.8482104,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_044,DES_044,Descriptive,personal,Gemini,gemini-2.5-flash,Google,194,valid,-5.505118,-0.6437696,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_045,DES_045,Descriptive,personal,Gemini,gemini-2.5-flash,Google,197,valid,-4.083267,0.89007425,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_046,DES_046,Descriptive,personal,Gemini,gemini-2.5-flash,Google,201,valid,-5.9288015,-0.41329083,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_047,DES_047,Descriptive,personal,Gemini,gemini-2.5-flash,Google,205,valid,-5.275322,-1.9549026,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_048,DES_048,Descriptive,personal,Gemini,gemini-2.5-flash,Google,188,valid,-0.6215589,-1.1672437,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_049,DES_049,Descriptive,personal,Gemini,gemini-2.5-flash,Google,203,valid,-6.7357497,2.9532712,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_050,DES_050,Descriptive,personal,Gemini,gemini-2.5-flash,Google,220,valid,-6.8356814,-3.507032,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_001,ARG_001,Argumentative,academic,Gemini,gemini-2.5-flash,Google,208,valid,0.7906002,12.821483,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_002,ARG_002,Argumentative,academic,Gemini,gemini-2.5-flash,Google,215,valid,1.7225348,12.64,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_003,ARG_003,Argumentative,academic,Gemini,gemini-2.5-flash,Google,207,valid,2.2651136,10.931328,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_004,ARG_004,Argumentative,academic,Gemini,gemini-2.5-flash,Google,200,valid,3.7543108,10.087959,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_005,ARG_005,Argumentative,academic,Gemini,gemini-2.5-flash,Google,204,valid,0.6389037,13.442969,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_006,ARG_006,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid,2.8581402,10.363934,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_007,ARG_007,Argumentative,academic,Gemini,gemini-2.5-flash,Google,201,valid,4.842128,8.49532,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_008,ARG_008,Argumentative,academic,Gemini,gemini-2.5-flash,Google,183,valid,-0.9331723,9.710417,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_009,ARG_009,Argumentative,academic,Gemini,gemini-2.5-flash,Google,188,valid,3.5882142,9.268831,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_010,ARG_010,Argumentative,academic,Gemini,gemini-2.5-flash,Google,206,valid,-1.8058739,10.896804,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_011,ARG_011,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid,6.493055,-2.139847,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_012,ARG_012,Argumentative,academic,Gemini,gemini-2.5-flash,Google,203,valid,6.474177,-3.5942383,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_013,ARG_013,Argumentative,academic,Gemini,gemini-2.5-flash,Google,206,valid,4.6912036,-2.4862802,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_014,ARG_014,Argumentative,academic,Gemini,gemini-2.5-flash,Google,209,valid,6.5397735,3.1607583,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_015,ARG_015,Argumentative,academic,Gemini,gemini-2.5-flash,Google,201,valid,5.686668,3.2700965,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_016,ARG_016,Argumentative,academic,Gemini,gemini-2.5-flash,Google,203,valid,7.9979725,-0.5023216,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_017,ARG_017,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid,5.0899343,0.4345914,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_018,ARG_018,Argumentative,academic,Gemini,gemini-2.5-flash,Google,191,valid,6.126011,5.5293384,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_019,ARG_019,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid,7.8277173,0.8518127,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_020,ARG_020,Argumentative,academic,Gemini,gemini-2.5-flash,Google,187,valid,5.406169,0.82837135,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_021,ARG_021,Argumentative,business,Gemini,gemini-2.5-flash,Google,199,valid,8.885514,-0.42294848,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_022,ARG_022,Argumentative,business,Gemini,gemini-2.5-flash,Google,190,valid,11.517813,-3.2004228,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_023,ARG_023,Argumentative,business,Gemini,gemini-2.5-flash,Google,219,valid,9.357665,-3.0219831,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_024,ARG_024,Argumentative,business,Gemini,gemini-2.5-flash,Google,208,valid,5.5539165,-1.6197518,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_025,ARG_025,Argumentative,business,Gemini,gemini-2.5-flash,Google,195,valid,8.483001,-1.4373422,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_026,ARG_026,Argumentative,business,Gemini,gemini-2.5-flash,Google,195,valid,6.6087437,-3.8070846,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_027,ARG_027,Argumentative,business,Gemini,gemini-2.5-flash,Google,195,valid,6.9863396,-1.706927,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_028,ARG_028,Argumentative,business,Gemini,gemini-2.5-flash,Google,220,valid,4.2052574,-4.539718,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_029,ARG_029,Argumentative,business,Gemini,gemini-2.5-flash,Google,202,valid,3.7720811,-0.80733484,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_030,ARG_030,Argumentative,business,Gemini,gemini-2.5-flash,Google,220,valid,5.2143683,-2.4152677,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_031,ARG_031,Argumentative,career,Gemini,gemini-2.5-flash,Google,211,valid,4.7443457,1.2636768,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_032,ARG_032,Argumentative,career,Gemini,gemini-2.5-flash,Google,191,valid,4.8988943,-2.60227,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_033,ARG_033,Argumentative,career,Gemini,gemini-2.5-flash,Google,194,valid,3.3588426,2.5019653,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_034,ARG_034,Argumentative,career,Gemini,gemini-2.5-flash,Google,206,valid,5.7261167,3.2132084,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_035,ARG_035,Argumentative,career,Gemini,gemini-2.5-flash,Google,195,valid,3.3192055,-0.68296814,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_036,ARG_036,Argumentative,career,Gemini,gemini-2.5-flash,Google,200,valid,6.3012514,4.5988073,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_037,ARG_037,Argumentative,career,Gemini,gemini-2.5-flash,Google,213,valid,1.5820657,0.5057679,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_038,ARG_038,Argumentative,career,Gemini,gemini-2.5-flash,Google,182,valid,2.5930285,0.039891925,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_039,ARG_039,Argumentative,career,Gemini,gemini-2.5-flash,Google,195,valid,3.1981215,-1.8469796,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_040,ARG_040,Argumentative,career,Gemini,gemini-2.5-flash,Google,214,valid,8.176254,5.088532,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_041,ARG_041,Argumentative,personal,Gemini,gemini-2.5-flash,Google,199,valid,0.46873242,-3.563765,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_042,ARG_042,Argumentative,personal,Gemini,gemini-2.5-flash,Google,200,valid,-4.1987333,-5.185134,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_043,ARG_043,Argumentative,personal,Gemini,gemini-2.5-flash,Google,204,valid,-0.42110434,-0.6802207,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_044,ARG_044,Argumentative,personal,Gemini,gemini-2.5-flash,Google,210,valid,-0.9345959,-3.3815582,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_045,ARG_045,Argumentative,personal,Gemini,gemini-2.5-flash,Google,198,valid,4.8891315,-5.2094207,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_046,ARG_046,Argumentative,personal,Gemini,gemini-2.5-flash,Google,202,valid,2.393458,-1.5501679,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_047,ARG_047,Argumentative,personal,Gemini,gemini-2.5-flash,Google,200,valid,4.1439095,-2.9585278,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_048,ARG_048,Argumentative,personal,Gemini,gemini-2.5-flash,Google,189,valid,5.653097,-4.500808,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_049,ARG_049,Argumentative,personal,Gemini,gemini-2.5-flash,Google,196,valid,2.9372802,0.17433737,0.06157275,0.052539278
Gemini_gemini-2.5-flash_ARG_050,ARG_050,Argumentative,personal,Gemini,gemini-2.5-flash,Google,191,valid,1.1181456,0.3516298,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_001,DIA_001,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,-2.0378153,10.439076,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_002,DIA_002,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,0.736606,6.1598454,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_003,DIA_003,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,-0.16217038,7.1394825,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_004,DIA_004,Dialogue,academic,Gemini,gemini-2.5-flash,Google,221,too_long,0.4347024,5.6671324,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_005,DIA_005,Dialogue,academic,Gemini,gemini-2.5-flash,Google,218,valid,0.39345914,7.6678934,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_006,DIA_006,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,2.3900661,11.179572,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_007,DIA_007,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,-2.0669684,8.787806,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_008,DIA_008,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,2.6135519,8.976005,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_009,DIA_009,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,3.0802398,0.59476256,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_010,DIA_010,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,1.3027651,7.6477313,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_011,DIA_011,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,3.948246,-6.5910325,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_012,DIA_012,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,1.2242057,-7.7417865,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_013,DIA_013,Dialogue,academic,Gemini,gemini-2.5-flash,Google,224,too_long,0.35229397,-3.4757388,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_014,DIA_014,Dialogue,academic,Gemini,gemini-2.5-flash,Google,211,valid,2.875943,-0.16867505,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_015,DIA_015,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,-0.6970696,-1.9948773,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_016,DIA_016,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,0.026292803,-4.242632,0.06157275,0.052539278
